,단지코드,총세대수,지역,주소,공급유형,전용면적,전용면적별세대수,준공일자,매입일자,단지명,등록차량수
183,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,127.0318,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
184,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,127.0318,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
185,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,127.0318,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
186,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,127.0318,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
187,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,127.0318,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
188,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,127.0318,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
189,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,127.0318,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
190,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,127.0318,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
191,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,127.0318,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
192,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,127.0318,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
193,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,127.0318,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
194,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,127.0318,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
195,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,127.0318,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
196,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,127.0318,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
197,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,127.0318,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
198,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,127.0318,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
199,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,59.9927,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
200,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,127.0318,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
201,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,59.9927,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
202,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,59.9927,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
203,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,59.9927,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
204,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,59.9927,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
205,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,59.9927,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
206,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,59.9927,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
207,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,59.9927,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
208,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,59.9927,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
209,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,59.9927,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
210,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,84.9852,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
211,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,84.9852,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
212,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,84.9852,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
213,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,84.9852,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
214,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,84.9852,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
215,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,84.9852,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
216,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,84.9852,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
217,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,84.9852,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
218,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,84.9852,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
219,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,84.9852,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
220,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,84.9852,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
221,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,84.9852,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
222,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,84.9852,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
223,D00214,850.0,서울특별시,서울특별시 노원구 월계로45길 21(월계동 롯데캐슬루나아파트)  ,공공분양,84.9852,1.0,20061130,20070610.0,재건축임대(월계 롯데캐슬),1153.0
224,D00328,492.0,서울특별시,서울특별시 노원구 동일로250길 18(상계동 동방미주아파트) 18  노원미주동방벽운아파트 (상계동),공공분양,134.94,1.0,20000614,,중형임대(노원 미주동방벽운),959.0
225,D00213,178.0,서울특별시,서울특별시 은평구 갈현로1길 36(신사동 은평신사두산위브아파트) 36  두산위브아파트 (신사동),공공분양,84.997,1.0,20061130,20070619.0,재건축임대(신사 두산위브),205.0
226,D00213,178.0,서울특별시,서울특별시 은평구 갈현로1길 36(신사동 은평신사두산위브아파트) 36  두산위브아파트 (신사동),공공분양,84.997,1.0,20061130,20070619.0,재건축임대(신사 두산위브),205.0
227,D00213,178.0,서울특별시,서울특별시 은평구 갈현로1길 36(신사동 은평신사두산위브아파트) 36  두산위브아파트 (신사동),공공분양,84.958,1.0,20061130,20070619.0,재건축임대(신사 두산위브),205.0
228,D00213,178.0,서울특별시,서울특별시 은평구 갈현로1길 36(신사동 은평신사두산위브아파트) 36  두산위브아파트 (신사동),공공분양,84.997,1.0,20061130,20070619.0,재건축임대(신사 두산위브),205.0
229,D00213,178.0,서울특별시,서울특별시 은평구 갈현로1길 36(신사동 은평신사두산위브아파트) 36  두산위브아파트 (신사동),공공분양,84.997,1.0,20061130,20070619.0,재건축임대(신사 두산위브),205.0
230,D00213,178.0,서울특별시,서울특별시 은평구 갈현로1길 36(신사동 은평신사두산위브아파트) 36  두산위브아파트 (신사동),공공분양,84.958,1.0,20061130,20070619.0,재건축임대(신사 두산위브),205.0
231,D00213,178.0,서울특별시,서울특별시 은평구 갈현로1길 36(신사동 은평신사두산위브아파트) 36  두산위브아파트 (신사동),공공분양,84.997,1.0,20061130,20070619.0,재건축임대(신사 두산위브),205.0
232,D00213,178.0,서울특별시,서울특별시 은평구 갈현로1길 36(신사동 은평신사두산위브아파트) 36  두산위브아파트 (신사동),공공분양,70.26,1.0,20061130,20070619.0,재건축임대(신사 두산위브),205.0
233,D00213,178.0,서울특별시,서울특별시 은평구 갈현로1길 36(신사동 은평신사두산위브아파트) 36  두산위브아파트 (신사동),공공분양,70.26,1.0,20061130,20070619.0,재건축임대(신사 두산위브),205.0
234,D00213,178.0,서울특별시,서울특별시 은평구 갈현로1길 36(신사동 은평신사두산위브아파트) 36  두산위브아파트 (신사동),공공분양,70.26,1.0,20061130,20070619.0,재건축임대(신사 두산위브),205.0
235,D00213,178.0,서울특별시,서울특별시 은평구 갈현로1길 36(신사동 은평신사두산위브아파트) 36  두산위브아파트 (신사동),공공분양,70.26,1.0,20061130,20070619.0,재건축임대(신사 두산위브),205.0
236,C00917,1008.0,서울특별시,서울특별시 서대문구 독립문로8길 54  LH아파트 (천연동),공공분양,55.82,104.0,,,서울천연(분양),789.0
237,C00917,1008.0,서울특별시,서울특별시 서대문구 독립문로8길 54  LH아파트 (천연동),공공분양,55.85,103.0,,,서울천연(분양),789.0
238,C00917,1008.0,서울특별시,서울특별시 서대문구 독립문로8길 54  LH아파트 (천연동),공공분양,56.02,136.0,,,서울천연(분양),789.0
239,C00917,1008.0,서울특별시,서울특별시 서대문구 독립문로8길 54  LH아파트 (천연동),공공분양,56.08,99.0,,,서울천연(분양),789.0
240,C00917,1008.0,서울특별시,서울특별시 서대문구 독립문로8길 54  LH아파트 (천연동),공공분양,57.78,350.0,,,서울천연(분양),789.0
241,C00917,1008.0,서울특별시,서울특별시 서대문구 독립문로8길 54  LH아파트 (천연동),공공분양,59.47,28.0,,,서울천연(분양),789.0
242,C00917,1008.0,서울특별시,서울특별시 서대문구 독립문로8길 54  LH아파트 (천연동),공공분양,75.42,19.0,,,서울천연(분양),789.0
243,C00917,1008.0,서울특별시,서울특별시 서대문구 독립문로8길 54  LH아파트 (천연동),공공분양,75.8,32.0,,,서울천연(분양),789.0
244,C00917,1008.0,서울특별시,서울특별시 서대문구 독립문로8길 54  LH아파트 (천연동),공공분양,75.55,32.0,,,서울천연(분양),789.0
245,C00917,1008.0,서울특별시,서울특별시 서대문구 독립문로8길 54  LH아파트 (천연동),공공분양,84.74,29.0,,,서울천연(분양),789.0
246,C00917,1008.0,서울특별시,서울특별시 서대문구 독립문로8길 54  LH아파트 (천연동),공공분양,84.95,36.0,,,서울천연(분양),789.0
247,C00914,184.0,서울특별시,서울특별시 마포구 월드컵북로42가길 11  상암휴먼시아2단지아파트 (상암동),공공분양,59.9,22.0,,,서울상암2단지(분양),169.0
248,C00914,184.0,서울특별시,서울특별시 마포구 월드컵북로42가길 11  상암휴먼시아2단지아파트 (상암동),공공분양,59.9,2.0,,,서울상암2단지(분양),169.0
249,C00914,184.0,서울특별시,서울특별시 마포구 월드컵북로42가길 11  상암휴먼시아2단지아파트 (상암동),공공분양,74.6,18.0,,,서울상암2단지(분양),169.0
250,C00914,184.0,서울특별시,서울특별시 마포구 월드컵북로42가길 11  상암휴먼시아2단지아파트 (상암동),공공분양,74.6,2.0,,,서울상암2단지(분양),169.0
251,C02055,362.0,서울특별시,서울특별시 마포구 성암로 36(성산동) 일원 서울가좌 행복주택,행복주택,16.19,197.0,20161228,,서울가좌 행복주택,204.0
252,C02055,362.0,서울특별시,서울특별시 마포구 성암로 36(성산동) 일원 서울가좌 행복주택,행복주택,16.19,35.0,20161228,,서울가좌 행복주택,204.0
253,C02055,362.0,서울특별시,서울특별시 마포구 성암로 36(성산동) 일원 서울가좌 행복주택,행복주택,16.32,29.0,20161228,,서울가좌 행복주택,204.0
254,C02055,362.0,서울특별시,서울특별시 마포구 성암로 36(성산동) 일원 서울가좌 행복주택,행복주택,16.19,8.0,20161228,,서울가좌 행복주택,204.0
255,C02055,362.0,서울특별시,서울특별시 마포구 성암로 36(성산동) 일원 서울가좌 행복주택,행복주택,16.42,3.0,20161228,,서울가좌 행복주택,204.0
256,C02055,362.0,서울특별시,서울특별시 마포구 성암로 36(성산동) 일원 서울가좌 행복주택,행복주택,16.55,18.0,20161228,,서울가좌 행복주택,204.0
257,C02055,362.0,서울특별시,서울특별시 마포구 성암로 36(성산동) 일원 서울가좌 행복주택,행복주택,29.66,4.0,20161228,,서울가좌 행복주택,204.0
258,C02055,362.0,서울특별시,서울특별시 마포구 성암로 36(성산동) 일원 서울가좌 행복주택,행복주택,29.66,4.0,20161228,,서울가좌 행복주택,204.0
259,C02055,362.0,서울특별시,서울특별시 마포구 성암로 36(성산동) 일원 서울가좌 행복주택,행복주택,29.98,3.0,20161228,,서울가좌 행복주택,204.0
260,C02055,362.0,서울특별시,서울특별시 마포구 성암로 36(성산동) 일원 서울가좌 행복주택,행복주택,29.98,29.0,20161228,,서울가좌 행복주택,204.0
